8,3.7656750679016113,0.058027178049087524,8.403214454650879,8.011871337890625,8.50378131866455,8.777134895324707,8.929823875427246,9.099996566772461,9.082432746887207,9.120361328125,9.135187149047852,9.31418514251709,9.292390823364258,9.384867668151855,9.448761940002441,9.564729690551758,9.769689559936523,9.758920669555664,0.6118336319923401,0.8148790001869202,0.43998733162879944,0.4523795247077942,0.4689252972602844,0.3211612105369568,0.3907206356525421,0.33716538548469543,0.24178743362426758,0.3143066465854645,0.19763809442520142,0.4197213351726532,0.26283010840415955,0.20537951588630676,0.2052260786294937,0.21717511117458344,0.8010634183883667,1.0037438869476318,0.4171369969844818,0.5696240663528442,0.6291690468788147,0.2422768771648407,0.600814163684845,0.5047088265419006,0.2232740968465805,0.39328834414482117,0.27459362149238586,0.5694242119789124,0.3272888958454132,0.33922767639160156,0.36866268515586853,0.3904185891151428,0
8,3.790334463119507,0.08608642220497131,8.89295768737793,8.064746856689453,8.389248847961426,8.401007652282715,8.388958930969238,8.477517127990723,8.375377655029297,8.860105514526367,9.171597480773926,9.204048156738281,9.2921781539917,9.470016479492188,9.566852569580078,9.586763381958008,9.836945533752441,9.892921447753906,0.6938490867614746,0.6914951205253601,0.4584226906299591,0.6592685580253601,0.37783941626548767,0.3587305545806885,0.462460458278656,0.5513767600059509,0.3275531232357025,0.2835482656955719,0.305935263633728,0.5682834386825562,0.2716931104660034,0.28979867696762085,0.3127979338169098,0.2865005433559418,0.8345732092857361,0.6414728164672852,0.6456239819526672,0.8143638968467712,0.5415957570075989,0.40083742141723633,0.3907531201839447,0.5595633387565613,0.43830543756484985,0.34659072756767273,0.3465869128704071,0.4357350170612335,0.44264206290245056,0.3954189717769623,0.45286014676094055,0.48471900820732117,0
8,3.802738666534424,0.13247860968112946,8.649072647094727,8.030047416687012,8.522212028503418,8.586261749267578,8.438996315002441,8.71251106262207,9.169403076171875,9.313191413879395,9.09376335144043,9.345504760742188,9.03309154510498,9.400144577026367,9.711457252502441,9.592262268066406,9.690621376037598,9.698776245117188,0.4495943486690521,0.2411229908466339,0.5032497048377991,0.6021910905838013,0.5807545781135559,0.46928197145462036,0.3519832193851471,0.4694907069206238,0.3519652783870697,0.46238064765930176,0.4728195369243622,0.3697930872440338,0.33850163221359253,0.334773451089859,0.15788981318473816,0.09232619404792786,0.5431205034255981,0.3957359492778778,0.7606022953987122,0.8170022964477539,0.43105968832969666,0.5956047177314758,0.33104977011680603,0.46287399530410767,0.33060237765312195,0.45079872012138367,0.5940651297569275,0.2857840359210968,0.4068734347820282,0.3872586786746979,0.16086755692958832,0.07457119971513748,0
8,3.7835707664489746,0.10578198730945587,8.459136962890625,8.156577110290527,7.94650411605835,8.449071884155273,8.864416122436523,8.795093536376953,9.088288307189941,8.709827423095703,8.965554237365723,9.291994094848633,9.069963455200195,9.407926559448242,9.638492584228516,9.592838287353516,9.654719352722168,9.856221199035645,0.427154004573822,0.5240935683250427,0.7056351900100708,0.5001291036605835,0.37099480628967285,0.3096546232700348,0.43898293375968933,0.6045565605163574,0.2778290808200836,0.39411965012550354,0.2801664471626282,0.23104828596115112,0.25584161281585693,0.338830828666687,0.2663484513759613,0.31931072473526,0.6747418642044067,0.7846091985702515,0.8691819310188293,0.5112367272377014,0.36781734228134155,0.433634489774704,0.53919517993927,1.0378435850143433,0.30302128195762634,0.5288513898849487,0.29814788699150085,0.17229965329170227,0.311482697725296,0.4433448016643524,0.36928611993789673,0.4244443476200104,0
8,3.702331781387329,0.13362713158130646,8.283153533935547,8.37917709350586,8.249653816223145,8.649850845336914,8.427597999572754,8.796399116516113,8.608877182006836,8.778029441833496,8.692940711975098,9.103129386901855,9.278271675109863,9.257644653320312,9.279098510742188,9.486868858337402,9.748991012573242,9.708919525146484,0.4653683602809906,0.5398735404014587,0.4725321829319,0.47789356112480164,0.7051934599876404,0.40338653326034546,0.43195927143096924,0.4865034222602844,0.5187481045722961,0.5441802144050598,0.22123603522777557,0.27998948097229004,0.3032200038433075,0.22448325157165527,0.2749592959880829,0.23761571943759918,0.5381131172180176,0.5634204149246216,0.5186927914619446,0.6957781910896301,0.595046877861023,0.2870806157588959,0.5152713060379028,0.6013597846031189,0.6678646802902222,0.7603054046630859,0.1990213394165039,0.2713296115398407,0.4723162055015564,0.37466445565223694,0.42090755701065063,0.32099682092666626,0
8,3.7849583625793457,0.077894426882267,8.896924018859863,8.458995819091797,8.501249313354492,8.45219612121582,8.773109436035156,8.71084976196289,8.822381019592285,8.813453674316406,9.058181762695312,9.270846366882324,9.420675277709961,9.476963996887207,9.589607238769531,9.564895629882812,9.83288288116455,9.807754516601562,0.566892683506012,0.6031032800674438,0.4306679964065552,0.7066612243652344,0.3996489644050598,0.3819166421890259,0.2792080342769623,0.42336705327033997,0.3020269572734833,0.3714171350002289,0.4469747841358185,0.2061966508626938,0.29438936710357666,0.23798145353794098,0.2900586724281311,0.2665238380432129,0.7866912484169006,0.8291850686073303,0.5841817855834961,0.796487033367157,0.4503709375858307,0.5785652995109558,0.34917503595352173,0.6209389567375183,0.24728883802890778,0.6248149871826172,0.6773673295974731,0.259536474943161,0.3172488808631897,0.3021834194660187,0.4744439721107483,0.368479460477829,0
8,3.910956859588623,0.11700677871704102,8.555025100708008,8.592700004577637,8.406157493591309,8.509590148925781,8.757070541381836,8.746193885803223,9.267337799072266,9.054987907409668,9.27145767211914,9.205606460571289,9.31592845916748,9.363168716430664,9.489397048950195,9.822443008422852,9.79997444152832,9.799291610717773,0.4508579671382904,0.4967348873615265,0.4966590106487274,0.5838440656661987,0.40022724866867065,0.5385702848434448,0.4994485676288605,0.3253084123134613,0.5787668824195862,0.30877986550331116,0.17244896292686462,0.1490994393825531,0.4422072768211365,0.3081306517124176,0.26024389266967773,0.21273589134216309,0.6848772764205933,0.6986861824989319,0.539705216884613,0.6083029508590698,0.5280061364173889,0.728495717048645,0.5528925657272339,0.28681960701942444,0.775629460811615,0.32776138186454773,0.22650882601737976,0.12361172586679459,0.4861515462398529,0.40806373953819275,0.32918304204940796,0.2458667755126953,0
8,3.7711293697357178,0.1458890587091446,8.69729995727539,8.457219123840332,8.634984970092773,8.588386535644531,8.497028350830078,8.540452003479004,8.676551818847656,9.0180025100708,9.07995891571045,9.227036476135254,9.384361267089844,9.261370658874512,9.333040237426758,9.399187088012695,9.623051643371582,10.096050262451172,0.8253222107887268,0.5357393026351929,0.6574174761772156,0.41368183493614197,0.540343165397644,0.3020353615283966,0.3899681568145752,0.5092498064041138,0.39886727929115295,0.35207805037498474,0.19757810235023499,0.46085599064826965,0.3158256709575653,0.5504153370857239,0.3430573046207428,0.2358812540769577,0.8879081010818481,0.46556955575942993,0.8048590421676636,0.3975413143634796,0.5693569183349609,0.4903729259967804,0.46149390935897827,0.5531387329101562,0.5454872846603394,0.49164649844169617,0.2867325246334076,0.5784989595413208,0.5403206944465637,0.7642653584480286,0.4127097725868225,0.31620079278945923,0
8,3.8405940532684326,0.07520678639411926,8.717535018920898,8.551411628723145,8.143637657165527,8.845175743103027,8.8157377243042,8.503363609313965,8.739362716674805,8.759561538696289,9.014817237854004,9.327879905700684,9.2913818359375,9.432411193847656,9.459628105163574,9.744074821472168,9.88248348236084,9.938135147094727,0.3974396586418152,0.5982692837715149,0.46132537722587585,0.4992816150188446,0.6812496781349182,0.45200151205062866,0.611491858959198,0.4549448788166046,0.25226855278015137,0.4702443480491638,0.32049450278282166,0.3573293089866638,0.1945817768573761,0.3001178503036499,0.35678574442863464,0.22526915371418,0.6029419302940369,0.873840868473053,0.6522588133811951,0.7733121514320374,0.7194764018058777,0.6894321441650391,0.7813215255737305,0.4672614634037018,0.2989760935306549,0.7826265692710876,0.5011669993400574,0.43784576654434204,0.2515738308429718,0.46589210629463196,0.5776196718215942,0.31984737515449524,0
8,3.7340869903564453,0.1625388264656067,8.034037590026855,8.238584518432617,8.55378246307373,8.522151947021484,8.900251388549805,8.853927612304688,9.00005054473877,8.868785858154297,9.073382377624512,9.266541481018066,9.118363380432129,9.228126525878906,9.42199993133545,9.621341705322266,9.560135841369629,9.926325798034668,1.1309024095535278,0.8591515421867371,0.7955841422080994,0.45697280764579773,0.6649032235145569,0.38314303755760193,0.42323413491249084,0.3759031891822815,0.34456706047058105,0.3995777666568756,0.3927101790904999,0.2835901975631714,0.277668833732605,0.3568260967731476,0.2189398556947708,0.2069455087184906,1.518371820449829,1.082443356513977,0.9089227318763733,0.35712581872940063,0.7023525238037109,0.4304542541503906,0.5679340362548828,0.37605640292167664,0.5346618294715881,0.5146278738975525,0.5259180068969727,0.3867848217487335,0.44362708926200867,0.49560970067977905,0.2206835001707077,0.3230344355106354,0
